"Block","Treatment","Density","sp","tag","DBH","Ht","collection","Julian.date","tissue","tissue_biomass","tissue_biomass_lci","tissue_biomass_uci","tissue_biomass_se"
"B3","C","2m","C","791",10.5,10,"6-sap flow",55,"Coarse roots",8.8189784971572,7.29514106831055,10.6611210126102,0.85866835313766
"B3","C","2m","C","792",9.538343672,10.1,"6-sap flow",55,"Coarse roots",7.61471665316897,6.18643045560042,9.37275705662502,0.812838418628725
"B3","C","2m","C","793",13.60036764,10.3,"6-sap flow",55,"Coarse roots",15.5237185723045,12.3252605533824,19.5521901762943,1.8436044956408
"B3","C","2m","C","794",12.82224629,11.2,"6-sap flow",55,"Coarse roots",15.5612082343992,12.0535599866832,20.0896002493755,2.05001027109496
"B3","C","2m","C","795",10.61037228,10.3,"6-sap flow",55,"Coarse roots",9.3919401776964,7.65922498863386,11.5166404476076,0.984034555860657
"B3","C","2m","C","796",11.88107739,10.9,"6-sap flow",55,"Coarse roots",12.7076792842321,10.0608143549412,16.050898773576,1.52808275985581
"B3","C","2m","C","797",9.541488354,9.1,"6-sap flow",55,"Coarse roots",6.57072803290751,5.55851475331006,7.76726676073433,0.563457144751091
"B3","C","2m","C","798",8,9,"6-sap flow",55,"Coarse roots",4.99658093582325,4.09375954068365,6.09850695921995,0.511415157789874
"B3","C","2m","C","799",11.89621789,7.7,"6-sap flow",55,"Coarse roots",7.93428937777364,6.44142483909286,9.77314018292841,0.849927383631519
"B3","C","2m","C","800",11.5,11.6,"6-sap flow",55,"Coarse roots",13.2202653100433,10.0102412822601,17.4596605556018,1.90036205952595
"B3","C","2m","C","801",12.26743657,11.2,"6-sap flow",55,"Coarse roots",14.1758015998133,11.0187930281401,18.237328760425,1.84146319701143
"B3","C","2m","C","802",11.31459235,11.2,"6-sap flow",55,"Coarse roots",12.0781191452598,9.38050744382709,15.5515000612349,1.57423281056321
"B3","C","2m","C","803",12.7,9.6,"6-sap flow",55,"Coarse roots",12.0306438586544,9.8992669958901,14.6209200856861,1.20450333923367
"B3","C","2m","C","804",12.3434193,9.5,"6-sap flow",55,"Coarse roots",11.1643896465671,9.27002765220382,13.4458710218349,1.06526616572222
"B3","C","2m","C","806",9.848857802,10.9,"6-sap flow",55,"Coarse roots",9.03096323783211,7.03211291539845,11.5979788698336,1.16476172307019
"B3","C","2m","C","807",6.717886572,8.2,"6-sap flow",55,"Coarse roots",3.5782884411831,2.85467444103936,4.48532693754133,0.415982779719889
"B3","C","2m","C","808",14.53203358,8.7,"6-sap flow",55,"Coarse roots",14.3273744414807,11.023468406909,18.6215128314549,1.93827663891477
"B3","C","2m","C","809",2.6,5.3,"6-sap flow",55,"Coarse roots",1.16607768234914,0.775167656172997,1.7541200931754,0.24973276454143
"B3","C","2m","C","810",10.1,8.4,"6-sap flow",55,"Coarse roots",6.5071457348946,5.55098314102128,7.62800832563268,0.529853363421276
"B1","C","2m","C","962",13.15218613,13.4,"6-sap flow",55,"Coarse roots",22.7781909725576,15.2616772327253,33.996655549087,4.77933120315349
"B1","C","2m","C","964",14.08296844,14.5,"6-sap flow",55,"Coarse roots",31.343970396398,19.3797431002962,50.6944016298781,7.98843329836273
"B1","C","2m","C","965",5.3,9.2,"6-sap flow",55,"Coarse roots",3.26928866145258,2.40862748532471,4.43748500630495,0.517565694127613
"B1","C","2m","C","967",13.53698637,12.5,"6-sap flow",55,"Coarse roots",21.2697839622468,15.1538228754544,29.8540977757789,3.75007012763378
"B1","C","2m","C","968",7.4,10.9,"6-sap flow",55,"Coarse roots",5.98399724579135,4.37091231286063,8.1923910786952,0.974867032100656
"B1","C","2m","C","969",14.08580846,11.6,"6-sap flow",55,"Coarse roots",20.4163884441369,15.2413127820401,27.3486229869295,3.08859954206361
"B1","C","2m","C","970",10.98362417,11.1,"6-sap flow",55,"Coarse roots",11.2567983865761,8.77952702773383,14.4330679221943,1.44222982001543
"B1","C","2m","C","971",13.08166656,11.6,"6-sap flow",55,"Coarse roots",17.2459202618656,13.032038151745,22.8223522840747,2.49752911539024
"B1","C","2m","C","972",10.8,12.8,"6-sap flow",55,"Coarse roots",14.0368854414501,9.67150784846555,20.3726405420489,2.72988078917943
"B1","C","2m","C","973",7.9,9.6,"6-sap flow",55,"Coarse roots",5.36952385285233,4.28872644469787,6.72269187091537,0.620909547504463
"B1","C","2m","C","974",5.3,8.8,"6-sap flow",55,"Coarse roots",3.08138066741543,2.30052795800682,4.12727295248695,0.46600637614289
"B1","C","2m","C","975",6.1,9.8,"6-sap flow",55,"Coarse roots",4.08702526912079,3.03156377419635,5.50995354035062,0.632242287284251
"B1","C","2m","C","976",7.3,11.7,"6-sap flow",55,"Coarse roots",6.6238149604489,4.56894054087188,9.60286618698133,1.28416470564017
"B1","C","2m","C","977",9.1,12.5,"6-sap flow",55,"Coarse roots",10.0903546715342,6.89460242204303,14.7673863066904,2.00836323587942
"B1","C","2m","C","978",12.39435355,12.1,"6-sap flow",55,"Coarse roots",16.5445185615142,12.14211402599,22.5431167790378,2.65331702883871
"B1","C","2m","C","979",11,10.8,"6-sap flow",55,"Coarse roots",10.7976495357085,8.58191188154034,13.585461736885,1.27641577942466
"B1","C","2m","C","980",13.08739852,11.7,"6-sap flow",55,"Coarse roots",17.5199042985187,13.1607316042218,23.3229470716346,2.59240190495223
"B1","C","2m","C","981",10.1133575,12.4,"6-sap flow",55,"Coarse roots",11.7881227113627,8.28440498414648,16.773665377787,2.16562765143891
"B1","C","2m","C","982",7.7,11.9,"6-sap flow",55,"Coarse roots",7.2972334514262,5.02390570514034,10.5992467155842,1.42228087001119
"B1","C","2m","C","983",14.2,16,"6-sap flow",55,"Coarse roots",39.9117572177813,22.0282408377889,72.3139163014079,12.8279784345967
"B1","C","2m","C","984",18.17278185,14.9,"6-sap flow",55,"Coarse roots",66.1269263559237,38.3488556070312,114.026098564465,19.3054191217942
"B1","C","2m","C","986",10.85771615,11.9,"6-sap flow",55,"Coarse roots",12.4062538221972,9.14727135040659,16.8263439450651,1.95894709047412
"B1","C","2m","C","988",11.8,14.2,"6-sap flow",55,"Coarse roots",20.4286037845784,12.7758035173645,32.6654876947716,5.07389902484876
"B1","C","2m","C","989",7.2,11.5,"6-sap flow",55,"Coarse roots",6.32346634557894,4.40866287634432,9.06992159419235,1.18909661169593
"B1","C","2m","C","990",10.8,11.8,"6-sap flow",55,"Coarse roots",12.1060083352648,8.9840869080278,16.3127805100089,1.86956469438293
"B4","C","2m","C","1",19.73144698,13.5,"1-leaf out",111,"Fine roots",4.147288334279,2.45830958517204,6.99667797391881,1.15774703794561
"B4","C","2m","C","2",11.04536102,10.7,"1-leaf out",111,"Fine roots",0.765947892489842,0.612463920468824,0.957895076595772,0.0881201928895275
"B4","C","2m","C","3",12.71416533,11,"1-leaf out",111,"Fine roots",1.02292023975883,0.800615244774861,1.30695215178235,0.129167578318238
"B4","C","2m","C","4",7.310950691,9.7,"1-leaf out",111,"Fine roots",0.381870380594428,0.296777990673325,0.491360519169525,0.0496384001265816
"B4","C","2m","C","5",8.3,10.3,"1-leaf out",111,"Fine roots",0.482519780612311,0.375427766403849,0.620160146683721,0.0624317296632327
"B4","C","2m","C","6",6.9,9.6,"1-leaf out",111,"Fine roots",0.35423948073319,0.272381957705165,0.460697216391807,0.0480396068078169
"B4","C","2m","C","7",4.4,8.2,"1-leaf out",111,"Fine roots",0.199517599260473,0.144373760726902,0.275723734106798,0.0335076462703815
"B4","C","2m","C","8",11.38507795,10.1,"1-leaf out",111,"Fine roots",0.736697653751541,0.60776965511196,0.892975535185362,0.0727566020595413
"B4","C","2m","C","9",11.90336087,10.4,"1-leaf out",111,"Fine roots",0.831003970465164,0.674628959851601,1.02362578546995,0.0890298024536595
"B4","C","2m","C","10",9.4,11.5,"1-leaf out",111,"Fine roots",0.677247808244582,0.501202554808225,0.915128203900693,0.105593277829711
"B4","C","2m","C","11",12.5,10.6,"1-leaf out",111,"Fine roots",0.934294909311487,0.747301649921476,1.16807848297549,0.10734102884031
"B4","C","2m","C","13",11.80889495,11.2,"1-leaf out",111,"Fine roots",0.922567438055258,0.717306556379318,1.18656475420497,0.119708723935117
"B4","C","2m","C","15",12.44708801,11.2,"1-leaf out",111,"Fine roots",1.01314941347681,0.786197002443796,1.305616443255,0.132504959390614
"B4","C","2m","C","16",8.5,11.9,"1-leaf out",111,"Fine roots",0.629642195849288,0.442629573391741,0.895668339004188,0.115571113676645
"B4","C","2m","C","17",7.8,11.3,"1-leaf out",111,"Fine roots",0.51989698460902,0.373570855376471,0.723538441812225,0.0892774455193253
"B4","C","2m","C","18",13.51480669,13.7,"1-leaf out",111,"Fine roots",1.71553368454605,1.12396954761368,2.61844800783133,0.381244505157563
"B4","C","2m","C","19",12.66688596,11.5,"1-leaf out",111,"Fine roots",1.0938639360326,0.833001342438064,1.43641822599068,0.1539328784573
"B4","C","2m","C","21",19.05911855,13.4,"1-leaf out",111,"Fine roots",3.70242483906197,2.24909305782686,6.09487884069504,0.981067801752085
"B4","C","2m","C","22",15.24040682,13.1,"1-leaf out",111,"Fine roots",2.02217567506795,1.36115986965955,3.00419851626929,0.41914251189024
"B4","C","2m","C","23",15.57947368,12.3,"1-leaf out",111,"Fine roots",1.88805026992101,1.31895464037967,2.70269629645693,0.352995320427871
"B4","C","2m","C","24",8.9,9.5,"1-leaf out",111,"Fine roots",0.468101921916882,0.385695889933776,0.568114452399016,0.0465353475676634
"B4","C","2m","C","26",12.7,12,"1-leaf out",111,"Fine roots",1.18361027942822,0.873541866819982,1.60373915295906,0.186274817892623
"B4","C","2m","C","27",12.80351514,12.2,"1-leaf out",111,"Fine roots",1.23782783916871,0.901375773313117,1.69986569950647,0.203696409743203
"B4","C","2m","C","28",6.519202405,8,"1-leaf out",111,"Fine roots",0.264359599296247,0.208941993239407,0.334475596104783,0.0320238782819838
"B4","C","2m","C","29",6.989277502,9.3,"1-leaf out",111,"Fine roots",0.343325568409032,0.268261080129128,0.439394510253394,0.0436564872765984
"B4","C","2m","C","30",10.90412766,10.2,"1-leaf out",111,"Fine roots",0.696727243629622,0.572067483985068,0.848551727908382,0.0705316948783963
"B3","C","2m","C","781",14.78276023,12.8,"1-leaf out",111,"Fine roots",1.80871333151003,1.24728937187688,2.62284277357337,0.350906480024615
"B3","C","2m","C","782",9.7,12.5,"1-leaf out",111,"Fine roots",0.820612184686952,0.567563947709052,1.1864819116416,0.15788723569708
"B3","C","2m","C","783",12.83160161,12.5,"1-leaf out",111,"Fine roots",1.29936534406837,0.927209250523827,1.82089457844827,0.227980951001133
"B3","C","2m","C","785",9.521029356,9.6,"1-leaf out",111,"Fine roots",0.520413849480676,0.432730606285863,0.625864153811168,0.0492687621238021
"B3","C","2m","C","786",11.77964346,10,"1-leaf out",111,"Fine roots",0.769148199373985,0.635449488594061,0.930977148017131,0.0753897090364973
"B3","C","2m","C","787",7.3,10.2,"1-leaf out",111,"Fine roots",0.410537584605205,0.310774782212782,0.542325561853595,0.059069076438983
"B3","C","2m","C","788",9.31933474,10.5,"1-leaf out",111,"Fine roots",0.577213663806844,0.455881927104461,0.730837512689938,0.0701417310167032
"B3","C","2m","C","789",9.774456507,10.3,"1-leaf out",111,"Fine roots",0.599087049889314,0.483209309452245,0.742753267216495,0.0662101933072065
"B3","C","2m","C","790",2.4,4.9,"1-leaf out",111,"Fine roots",0.0912894253242176,0.0590850245151294,0.141046893767336,0.0209086401153588
"B3","C","2m","C","791",10.5,10,"1-leaf out",111,"Fine roots",0.637458138230992,0.527269674770777,0.770673712979186,0.0620928668899002
"B3","C","2m","C","792",9.538343672,10.1,"1-leaf out",111,"Fine roots",0.561807161405592,0.45619000557896,0.691876811737775,0.0601241852445957
"B3","C","2m","C","793",13.60036764,10.3,"1-leaf out",111,"Fine roots",1.05035285499261,0.831533218899953,1.32675531766562,0.126332168052466
"B3","C","2m","C","794",12.82224629,11.2,"1-leaf out",111,"Fine roots",1.07049413670372,0.82817133115639,1.38372055830152,0.141721741618657
"B3","C","2m","C","795",10.61037228,10.3,"1-leaf out",111,"Fine roots",0.677278372694669,0.552263379050437,0.830592814082005,0.0710024068958082
"B3","C","2m","C","796",11.88107739,10.9,"1-leaf out",111,"Fine roots",0.891903256832862,0.705770932507143,1.12712408928943,0.107488050199563
"B3","C","2m","C","797",9.541488354,9.1,"1-leaf out",111,"Fine roots",0.484750104026043,0.409997598658194,0.573131803996637,0.0416158687087865
"B3","C","2m","C","798",8,9,"1-leaf out",111,"Fine roots",0.380928821063963,0.311489579148266,0.46584790128119,0.0393771229930928
"B3","C","2m","C","799",11.89621789,7.7,"1-leaf out",111,"Fine roots",0.556697684162992,0.45153701008298,0.686349744610047,0.0599012077875171
"B3","C","2m","C","800",11.5,11.6,"1-leaf out",111,"Fine roots",0.935445627389347,0.708140451491706,1.23571322603945,0.134584891466262
"B3","C","2m","C","801",12.26743657,11.2,"1-leaf out",111,"Fine roots",0.986786895104536,0.766479507830801,1.27041671225606,0.128555409292159
"B3","C","2m","C","802",11.31459235,11.2,"1-leaf out",111,"Fine roots",0.858012543803234,0.666232554079825,1.10499782818402,0.111929916863314
"B3","C","2m","C","803",12.7,9.6,"1-leaf out",111,"Fine roots",0.829776707387567,0.68147748442012,1.01034795699645,0.0838955287184525
"B3","C","2m","C","804",12.3434193,9.5,"1-leaf out",111,"Fine roots",0.775903143704302,0.643333473932374,0.935791020993106,0.0746065171073296
"B3","C","2m","C","806",9.848857802,10.9,"1-leaf out",111,"Fine roots",0.661902142556163,0.51516318916637,0.850438182567722,0.0855293350513654
"B3","C","2m","C","807",6.717886572,8.2,"1-leaf out",111,"Fine roots",0.28035752762269,0.222860734443642,0.35268816416193,0.0331192422750735
"B3","C","2m","C","808",14.53203358,8.7,"1-leaf out",111,"Fine roots",0.950349815974443,0.72743479846097,1.24157488015899,0.131158184106638
"B3","C","2m","C","809",2.6,5.3,"1-leaf out",111,"Fine roots",0.0997413936063545,0.0657949685813621,0.151202224319563,0.021787565239337
"B3","C","2m","C","810",10.1,8.4,"1-leaf out",111,"Fine roots",0.474379510715227,0.404806230932685,0.555910218249183,0.0385469355399231
"B1","C","2m","C","962",13.15218613,13.4,"1-leaf out",111,"Fine roots",1.55598932283273,1.04187164268067,2.32380139125404,0.327022895044227
"B1","C","2m","C","964",14.08296844,14.5,"1-leaf out",111,"Fine roots",2.09907034762898,1.29669752468642,3.39793686685781,0.536030444431477
"B1","C","2m","C","965",5.3,9.2,"1-leaf out",111,"Fine roots",0.264005330364091,0.193270961552702,0.360627452260318,0.0426929823233715
"B1","C","2m","C","967",13.53698637,12.5,"1-leaf out",111,"Fine roots",1.44108345573588,1.02537469314308,2.02532941400172,0.255090490014961
"B1","C","2m","C","968",7.4,10.9,"1-leaf out",111,"Fine roots",0.46207800413122,0.336501519740911,0.634517437146459,0.0760244687259049
"B1","C","2m","C","969",14.08580846,11.6,"1-leaf out",111,"Fine roots",1.36717976137018,1.01800467116406,1.83612173190016,0.208703331820434
"B1","C","2m","C","970",10.98362417,11.1,"1-leaf out",111,"Fine roots",0.805327127521731,0.627991402751805,1.03273990612054,0.103252169226717
"B1","C","2m","C","971",13.08166656,11.6,"1-leaf out",111,"Fine roots",1.17984896454791,0.890398836469009,1.56339330435909,0.171682262216858
"B1","C","2m","C","972",10.8,12.8,"1-leaf out",111,"Fine roots",1.00815576864277,0.694469174087119,1.463532280153,0.196189567873949
"B1","C","2m","C","973",7.9,9.6,"1-leaf out",111,"Fine roots",0.410234501690132,0.326913358152333,0.514791892653501,0.0479281975768284
"B1","C","2m","C","974",5.3,8.8,"1-leaf out",111,"Fine roots",0.248831169504955,0.184608003831533,0.335396893049701,0.0384665533719818
"B1","C","2m","C","975",6.1,9.8,"1-leaf out",111,"Fine roots",0.324461180400902,0.239456268439786,0.439642103642065,0.0510678151026222
"B1","C","2m","C","976",7.3,11.7,"1-leaf out",111,"Fine roots",0.512575215823304,0.352480248168043,0.745384608759834,0.1002307042326
"B1","C","2m","C","977",9.1,12.5,"1-leaf out",111,"Fine roots",0.751444359863099,0.512877295251703,1.10098191360361,0.150026688355078
"B1","C","2m","C","978",12.39435355,12.1,"1-leaf out",111,"Fine roots",1.14856416746286,0.842480956070312,1.56585099909315,0.184533174240519
"B1","C","2m","C","979",11,10.8,"1-leaf out",111,"Fine roots",0.772209445715303,0.613645225151612,0.971746220146351,0.0913522946415149
"B1","C","2m","C","980",13.08739852,11.7,"1-leaf out",111,"Fine roots",1.19844669522842,0.899123187260516,1.59741679633468,0.178136124763817
"B1","C","2m","C","981",10.1133575,12.4,"1-leaf out",111,"Fine roots",0.859125112504405,0.603498852194311,1.22302794156443,0.158043135043398
"B1","C","2m","C","982",7.7,11.9,"1-leaf out",111,"Fine roots",0.559893787546917,0.384487636441771,0.815321543846592,0.109906609031842
"B1","C","2m","C","983",14.2,16,"1-leaf out",111,"Fine roots",2.66618761253252,1.47082493132921,4.83304044812306,0.857708039998432
"B1","C","2m","C","984",18.17278185,14.9,"1-leaf out",111,"Fine roots",4.05882256895952,2.34101772676722,7.03712768080772,1.1979872331736
"B1","C","2m","C","986",10.85771615,11.9,"1-leaf out",111,"Fine roots",0.889945441339157,0.656037914500538,1.20725170154735,0.140615762001737
"B1","C","2m","C","988",11.8,14.2,"1-leaf out",111,"Fine roots",1.43628478994333,0.89814579035161,2.29685872826387,0.356814524977618
"B1","C","2m","C","989",7.2,11.5,"1-leaf out",111,"Fine roots",0.490377035472485,0.340788306306979,0.705627606547537,0.0930712500613666
"B1","C","2m","C","990",10.8,11.8,"1-leaf out",111,"Fine roots",0.869476508114457,0.645124069519263,1.1718511738777,0.134369159275112
"B4","C","2m","C","1",19.73144698,13.5,"2-shoot expansion",156,"Fine roots",4.147288334279,2.45830958517204,6.99667797391881,1.15774703794561
"B4","C","2m","C","2",11.04536102,10.7,"2-shoot expansion",156,"Fine roots",0.765947892489842,0.612463920468824,0.957895076595772,0.0881201928895275
"B4","C","2m","C","3",12.71416533,11,"2-shoot expansion",156,"Fine roots",1.02292023975883,0.800615244774861,1.30695215178235,0.129167578318238
"B4","C","2m","C","4",7.310950691,9.7,"2-shoot expansion",156,"Fine roots",0.381870380594428,0.296777990673325,0.491360519169525,0.0496384001265816
"B4","C","2m","C","5",8.3,10.3,"2-shoot expansion",156,"Fine roots",0.482519780612311,0.375427766403849,0.620160146683721,0.0624317296632327
"B4","C","2m","C","6",6.9,9.6,"2-shoot expansion",156,"Fine roots",0.35423948073319,0.272381957705165,0.460697216391807,0.0480396068078169
"B4","C","2m","C","7",4.4,8.2,"2-shoot expansion",156,"Fine roots",0.199517599260473,0.144373760726902,0.275723734106798,0.0335076462703815
"B4","C","2m","C","8",11.38507795,10.1,"2-shoot expansion",156,"Fine roots",0.736697653751541,0.60776965511196,0.892975535185362,0.0727566020595413
"B4","C","2m","C","9",11.90336087,10.4,"2-shoot expansion",156,"Fine roots",0.831003970465164,0.674628959851601,1.02362578546995,0.0890298024536595
"B4","C","2m","C","10",9.4,11.5,"2-shoot expansion",156,"Fine roots",0.677247808244582,0.501202554808225,0.915128203900693,0.105593277829711
"B4","C","2m","C","11",12.5,10.6,"2-shoot expansion",156,"Fine roots",0.934294909311487,0.747301649921476,1.16807848297549,0.10734102884031
